store_code,city,province,week_ending,avg_temp,max_temp,total_precip,sunshine_hours,rain_days,snow_days,bad_weather_days
CP15,Repentigny,QC,2025-05-11,12.24,23.1,20.4,48.38,5,0,5
CP15,Repentigny,QC,2025-05-18,17.59,28.4,25.7,70.88,4,0,4
CP15,Repentigny,QC,2025-05-25,10.0,18.0,25.0,13.86,7,0,7
CP15,Repentigny,QC,2025-06-01,15.37,26.5,23.5,54.69,4,0,4
CP15,Repentigny,QC,2025-06-08,19.06,29.8,1.3,94.72,2,0,2
CP15,Repentigny,QC,2025-06-15,17.46,25.6,16.1,89.35,3,0,3
CP15,Repentigny,QC,2025-06-22,21.87,30.4,39.7,75.65,5,0,5
CP15,Repentigny,QC,2025-06-29,22.69,34.0,14.8,72.78,3,0,3
CP15,Repentigny,QC,2025-07-06,22.09,29.9,27.2,76.16,5,0,5
CP15,Repentigny,QC,2025-07-13,22.53,30.7,58.2,85.42,5,0,5
CP15,Repentigny,QC,2025-07-20,23.19,31.8,32.7,86.08,3,0,3
CP15,Repentigny,QC,2025-07-27,22.1,32.6,6.8,89.81,4,0,4
CP15,Repentigny,QC,2025-08-03,22.04,30.8,8.5,93.78,2,0,2
CP15,Repentigny,QC,2025-08-10,23.16,33.2,0.2,94.94,1,0,1
CP15,Repentigny,QC,2025-08-17,24.3,34.5,5.3,89.41,2,0,2
CP15,Repentigny,QC,2025-08-24,19.97,29.5,4.3,84.88,3,0,3
CP15,Repentigny,QC,2025-08-31,16.91,24.8,34.1,69.7,4,0,4
CP15,Repentigny,QC,2025-09-07,18.2,27.7,22.3,71.92,4,0,4
CP15,Repentigny,QC,2025-09-14,15.76,23.3,0.1,80.88,1,0,1
CP15,Repentigny,QC,2025-09-21,15.91,25.4,0.0,78.99,0,0,0
CP15,Repentigny,QC,2025-09-28,17.03,23.2,23.1,51.16,3,0,3
CP15,Repentigny,QC,2025-10-05,15.19,29.1,0.0,77.98,0,0,0
CP15,Repentigny,QC,2025-10-12,13.17,28.5,9.9,70.54,2,0,2
CP15,Repentigny,QC,2025-10-19,10.56,23.0,0.0,54.41,0,0,0
CP15,Repentigny,QC,2025-10-26,9.89,21.0,30.2,36.35,5,0,5
CP15,Repentigny,QC,2025-11-02,6.23,12.1,55.8,33.6,3,0,3
CP15,Repentigny,QC,2025-11-09,3.99,11.8,37.6,29.74,4,3,7
CP15,Repentigny,QC,2025-11-16,-0.09,2.7,49.5,11.64,0,7,7
CP15,Repentigny,QC,2025-11-23,-1.89,2.8,4.6,28.84,0,4,4
CP15,Repentigny,QC,2025-11-30,0.26,4.3,20.1,21.83,1,4,5
CP15,Repentigny,QC,2025-12-07,-8.14,1.6,8.8,32.81,1,5,6
CP15,Repentigny,QC,2025-12-14,-10.09,-1.9,15.9,31.73,0,4,4
CP15,Repentigny,QC,2025-12-21,-3.59,9.0,18.4,25.6,2,3,5
CP15,Repentigny,QC,2025-12-28,-11.41,-4.8,15.5,38.55,0,5,5
CP15,Repentigny,QC,2026-01-04,-13.79,2.8,14.4,42.77,0,5,5
CP15,Repentigny,QC,2026-01-11,-4.36,6.0,27.7,21.7,1,4,5
CP15,Repentigny,QC,2026-01-18,-5.7,3.2,18.6,20.13,0,6,6
CP15,Repentigny,QC,2026-01-25,-13.54,-1.5,10.1,41.15,0,6,6
CP15,Repentigny,QC,2026-02-01,-15.94,-11.6,9.6,45.22,0,4,4
CP15,Repentigny,QC,2026-02-08,-13.16,-5.1,5.1,56.24,0,5,5
CP15,Repentigny,QC,2026-02-15,-10.09,-0.8,6.2,57.25,0,3,3
CP15,Repentigny,QC,2026-02-22,-6.43,1.5,6.3,53.84,0,4,4
CP15,Repentigny,QC,2026-03-01,-7.53,5.5,9.2,49.59,0,5,5
CP15,Repentigny,QC,2026-03-08,-4.21,5.9,14.3,55.65,2,0,2
CP15,Repentigny,QC,2026-03-15,-0.23,11.9,37.6,27.77,4,3,7
CP15,Repentigny,QC,2026-03-22,-2.19,14.4,29.9,38.56,1,4,5
CP15,Repentigny,QC,2026-04-05,4.36,17.4,34.5,16.67,5,2,5
CP15,Repentigny,QC,2026-04-12,4.03,15.4,8.1,74.38,4,0,4
CP15,Repentigny,QC,2026-04-19,5.6,13.4,4.8,39.82,2,0,2
CP16,Chicoutimi,QC,2023-11-05,-1.5,0.1,0.2,5.97,0,1,1
CP16,Chicoutimi,QC,2023-11-12,-2.4,2.8,27.9,20.31,0,6,6
CP16,Chicoutimi,QC,2023-11-19,-1.73,7.8,12.8,24.64,1,3,4
CP16,Chicoutimi,QC,2023-11-26,-4.77,1.3,12.0,24.74,0,4,4
CP16,Chicoutimi,QC,2023-12-03,-5.31,2.5,14.8,19.95,0,5,5
CP16,Chicoutimi,QC,2023-12-10,-10.01,4.3,11.3,22.63,2,1,3
CP16,Chicoutimi,QC,2023-12-17,-4.96,4.1,9.5,29.27,0,6,6
CP16,Chicoutimi,QC,2023-12-24,-4.64,7.8,31.7,28.0,1,1,2
CP16,Chicoutimi,QC,2023-12-31,-3.53,3.8,9.9,19.15,1,2,3
CP16,Chicoutimi,QC,2024-01-07,-11.16,-1.1,7.6,19.13,0,4,4
CP16,Chicoutimi,QC,2024-01-14,-10.06,-1.7,48.1,22.58,0,6,6
CP16,Chicoutimi,QC,2024-01-21,-14.37,-7.5,3.5,39.79,0,5,5
CP16,Chicoutimi,QC,2024-01-28,-8.81,1.6,4.0,27.29,0,3,3
CP16,Chicoutimi,QC,2024-02-04,-10.57,-1.8,11.0,33.07,0,4,4
CP16,Chicoutimi,QC,2024-02-11,-5.46,4.8,4.8,33.6,1,3,4
CP16,Chicoutimi,QC,2024-02-18,-12.77,-4.3,1.9,45.06,0,3,3
CP16,Chicoutimi,QC,2024-02-25,-12.04,3.8,2.6,50.51,0,4,4
CP16,Chicoutimi,QC,2024-03-03,-5.86,9.4,20.0,50.95,3,3,6
CP16,Chicoutimi,QC,2024-03-10,-1.16,14.5,25.8,56.22,2,2,4
CP16,Chicoutimi,QC,2024-03-17,-2.8,5.0,10.2,39.75,0,4,4
CP16,Chicoutimi,QC,2024-03-24,-8.43,3.1,13.0,50.98,0,5,5
CP16,Chicoutimi,QC,2024-03-31,-1.41,7.7,3.6,50.47,2,0,2
CP16,Chicoutimi,QC,2024-04-07,0.74,11.4,5.0,56.21,0,2,2
CP16,Chicoutimi,QC,2024-04-14,5.86,15.3,23.8,53.36,3,2,5
CP16,Chicoutimi,QC,2024-04-21,4.33,13.3,10.1,64.3,3,2,5
CP16,Chicoutimi,QC,2024-04-28,2.94,18.8,12.7,63.83,1,3,4
CP16,Chicoutimi,QC,2024-05-05,8.09,18.6,6.8,70.33,2,0,2
CP16,Chicoutimi,QC,2024-05-12,9.2,17.2,3.3,75.52,4,0,4
CP16,Chicoutimi,QC,2024-05-19,13.7,24.9,23.0,74.15,5,0,5
CP16,Chicoutimi,QC,2024-05-26,16.79,26.8,21.0,76.9,4,0,4
CP16,Chicoutimi,QC,2024-06-02,14.14,26.5,20.6,81.21,4,0,4
CP16,Chicoutimi,QC,2024-06-09,18.19,28.8,38.5,71.1,4,0,4
CP16,Chicoutimi,QC,2024-06-16,16.14,25.3,26.2,72.81,4,0,4
CP16,Chicoutimi,QC,2024-06-23,20.71,32.8,30.9,73.33,5,0,5
CP16,Chicoutimi,QC,2024-06-30,17.44,29.0,44.5,68.21,5,0,5
CP16,Chicoutimi,QC,2024-07-07,19.64,27.5,19.1,85.68,3,0,3
CP16,Chicoutimi,QC,2024-07-14,21.87,30.0,23.6,80.95,6,0,6
CP16,Chicoutimi,QC,2024-07-21,19.89,27.5,57.7,83.82,5,0,5
CP16,Chicoutimi,QC,2024-07-28,19.14,31.0,28.4,80.74,4,0,4
CP16,Chicoutimi,QC,2024-08-04,22.6,29.8,24.9,69.37,6,0,6
CP16,Chicoutimi,QC,2024-08-11,17.36,25.0,53.4,70.01,3,0,3
CP16,Chicoutimi,QC,2024-08-18,20.29,28.0,29.2,83.37,5,0,5
CP16,Chicoutimi,QC,2024-08-25,17.06,27.1,11.1,48.88,4,0,4
CP16,Chicoutimi,QC,2024-09-01,17.23,28.5,46.7,69.67,4,0,4
CP16,Chicoutimi,QC,2024-09-08,15.94,27.0,10.7,79.49,3,0,3
CP16,Chicoutimi,QC,2024-09-15,15.0,26.1,8.9,61.74,3,0,3
CP16,Chicoutimi,QC,2024-09-22,18.19,28.0,0.9,80.03,3,0,3
CP16,Chicoutimi,QC,2024-09-29,13.96,21.6,32.7,46.33,4,0,4
CP16,Chicoutimi,QC,2024-10-06,12.36,19.5,13.4,51.4,4,0,4
CP16,Chicoutimi,QC,2024-10-13,8.37,16.5,30.2,28.64,6,0,6
CP16,Chicoutimi,QC,2024-10-20,6.99,17.1,22.0,36.17,4,0,4
CP16,Chicoutimi,QC,2024-10-27,7.04,21.6,18.3,54.52,3,2,5
CP16,Chicoutimi,QC,2024-11-03,3.21,16.5,30.5,21.66,3,0,3
CP16,Chicoutimi,QC,2024-11-10,3.74,10.2,54.3,26.68,3,2,5
CP16,Chicoutimi,QC,2024-11-17,-0.0,5.5,17.8,34.23,0,3,3
CP16,Chicoutimi,QC,2024-11-24,2.77,7.2,13.0,3.25,4,1,5
CP16,Chicoutimi,QC,2024-12-01,-1.06,3.8,19.7,21.18,0,7,7
CP16,Chicoutimi,QC,2024-12-08,-7.84,-1.6,11.5,21.8,0,6,6
CP16,Chicoutimi,QC,2024-12-15,-8.2,3.0,26.4,24.75,0,5,5
CP16,Chicoutimi,QC,2024-12-22,-9.7,3.5,16.5,28.21,0,4,4
CP16,Chicoutimi,QC,2024-12-29,-11.63,3.7,9.3,33.83,2,2,4
CP16,Chicoutimi,QC,2025-01-05,-5.71,4.4,38.5,11.54,2,4,6
CP16,Chicoutimi,QC,2025-01-12,-9.21,-2.3,8.6,15.68,0,4,4
CP16,Chicoutimi,QC,2025-01-19,-10.2,0.9,6.5,20.18,0,6,6
CP16,Chicoutimi,QC,2025-01-26,-20.93,-5.5,5.5,44.56,0,3,3
CP16,Chicoutimi,QC,2025-02-02,-20.06,-1.5,7.2,48.15,0,4,4
CP16,Chicoutimi,QC,2025-02-09,-13.37,-5.1,12.1,38.6,0,5,5
CP16,Chicoutimi,QC,2025-02-16,-18.67,-9.1,25.1,49.42,0,4,4
CP16,Chicoutimi,QC,2025-02-23,-10.71,-3.5,14.6,25.97,0,5,5
CP16,Chicoutimi,QC,2025-03-02,-10.5,3.5,17.0,35.58,0,7,7
CP16,Chicoutimi,QC,2025-03-09,-8.17,4.8,16.7,22.06,1,4,5
CP16,Chicoutimi,QC,2025-03-16,-5.81,6.7,5.2,44.38,1,2,3
CP16,Chicoutimi,QC,2025-03-23,-2.93,11.1,5.3,49.41,2,5,7
CP16,Chicoutimi,QC,2025-03-30,-6.47,2.8,9.0,58.08,0,4,4
CP16,Chicoutimi,QC,2025-04-06,-2.99,4.1,47.5,33.93,1,4,5
CP16,Chicoutimi,QC,2025-04-13,-2.81,8.4,0.5,82.08,0,1,1
CP16,Chicoutimi,QC,2025-04-20,1.01,10.5,23.9,36.04,2,4,6
CP16,Chicoutimi,QC,2025-04-27,3.79,16.0,42.8,38.9,3,2,5
CP16,Chicoutimi,QC,2025-05-04,6.73,19.8,37.8,54.95,3,1,4
CP16,Chicoutimi,QC,2025-05-11,7.66,18.8,26.5,39.17,5,0,5
CP16,Chicoutimi,QC,2025-05-18,13.53,28.8,38.1,66.89,4,0,4
CP16,Chicoutimi,QC,2025-05-25,8.47,15.2,14.3,37.6,6,0,6
CP16,Chicoutimi,QC,2025-06-01,14.8,27.9,29.9,70.08,3,0,3
CP16,Chicoutimi,QC,2025-06-08,16.27,30.2,3.4,83.94,4,0,4
CP16,Chicoutimi,QC,2025-06-15,14.06,26.7,36.5,73.3,4,0,4
CP16,Chicoutimi,QC,2025-06-22,18.27,28.9,89.7,55.61,4,0,4
CP16,Chicoutimi,QC,2025-06-29,17.03,29.0,15.5,59.13,5,0,5
CP16,Chicoutimi,QC,2025-07-06,19.14,27.7,65.5,66.38,6,0,6
CP16,Chicoutimi,QC,2025-07-13,19.26,29.7,27.0,78.9,4,0,4
CP16,Chicoutimi,QC,2025-07-20,19.9,29.3,60.0,82.84,6,0,6
CP16,Chicoutimi,QC,2025-07-27,18.66,28.2,41.6,79.3,4,0,4
CP16,Chicoutimi,QC,2025-08-03,17.07,24.5,36.1,85.72,6,0,6
CP16,Chicoutimi,QC,2025-08-10,19.64,32.8,12.6,91.93,3,0,3
CP16,Chicoutimi,QC,2025-08-17,20.44,32.9,43.1,83.67,3,0,3
CP16,Chicoutimi,QC,2025-08-24,16.44,26.2,8.1,72.05,3,0,3
CP16,Chicoutimi,QC,2025-08-31,15.41,23.4,21.7,55.45,5,0,5
CP16,Chicoutimi,QC,2025-09-07,17.01,26.6,12.4,72.25,5,0,5
CP16,Chicoutimi,QC,2025-09-14,13.03,21.2,6.8,75.89,5,0,5
CP16,Chicoutimi,QC,2025-09-21,12.49,25.4,1.6,72.88,2,0,2
CP16,Chicoutimi,QC,2025-09-28,12.46,19.9,16.1,51.15,5,0,5
CP16,Chicoutimi,QC,2025-10-05,11.17,27.2,0.5,58.35,2,0,2
CP16,Chicoutimi,QC,2025-10-12,10.09,27.1,13.5,52.18,3,0,3
CP16,Chicoutimi,QC,2025-10-19,7.23,17.2,0.0,52.86,0,0,0
CP16,Chicoutimi,QC,2025-10-26,8.33,14.9,25.4,16.13,7,0,7
CP16,Chicoutimi,QC,2025-11-02,4.36,9.4,42.2,27.67,3,0,3
CP16,Chicoutimi,QC,2025-11-09,1.23,9.4,16.9,33.44,2,5,7
CP16,Chicoutimi,QC,2025-11-16,-3.17,0.8,41.9,12.74,1,4,5
CP16,Chicoutimi,QC,2025-11-23,-1.49,1.3,9.0,16.89,0,5,5
CP16,Chicoutimi,QC,2025-11-30,-1.76,3.1,17.8,7.16,0,7,7
CP16,Chicoutimi,QC,2025-12-07,-13.23,-2.2,6.4,31.37,0,6,6
CP16,Chicoutimi,QC,2025-12-14,-11.11,-5.4,14.9,22.43,0,7,7
CP16,Chicoutimi,QC,2025-12-21,-5.91,6.6,12.6,20.18,1,5,6
CP16,Chicoutimi,QC,2025-12-28,-16.97,-9.9,5.1,34.72,0,3,3
CP16,Chicoutimi,QC,2026-01-04,-16.21,-2.2,14.3,30.98,0,3,3
CP16,Chicoutimi,QC,2026-01-11,-8.64,2.4,13.8,24.57,1,4,5
CP16,Chicoutimi,QC,2026-01-18,-9.33,3.3,18.4,23.32,0,7,7
CP16,Chicoutimi,QC,2026-01-25,-18.19,-6.2,7.2,42.05,0,5,5
CP16,Chicoutimi,QC,2026-02-01,-18.07,-13.1,7.0,38.6,0,4,4
CP16,Chicoutimi,QC,2026-02-08,-17.7,-8.8,0.5,59.52,0,2,2
CP16,Chicoutimi,QC,2026-02-15,-13.04,-3.5,4.5,56.33,0,4,4
CP16,Chicoutimi,QC,2026-02-22,-11.8,-0.6,6.6,51.16,0,3,3
CP16,Chicoutimi,QC,2026-03-01,-13.39,4.7,6.4,45.45,0,3,3
CP16,Chicoutimi,QC,2026-03-08,-8.81,6.9,13.0,38.88,1,4,5
CP16,Chicoutimi,QC,2026-03-15,-6.23,9.4,46.1,29.2,0,6,6
CP16,Chicoutimi,QC,2026-03-22,-7.26,8.9,17.2,41.9,0,5,5
CP16,Chicoutimi,QC,2026-04-05,-3.14,1.2,66.9,16.17,3,4,4
CP16,Chicoutimi,QC,2026-04-12,-4.06,3.0,7.5,67.51,5,2,5
CP16,Chicoutimi,QC,2026-04-19,0.92,10.7,1.8,51.67,1,2,2
CP17,Trois-Rivières,QC,2023-11-05,1.0,4.8,0.0,4.59,0,0,0
CP17,Trois-Rivières,QC,2023-11-12,0.59,8.9,13.2,39.41,2,2,4
CP17,Trois-Rivières,QC,2023-11-19,1.54,13.6,12.1,37.67,1,4,5
CP17,Trois-Rivières,QC,2023-11-26,-2.41,4.0,18.4,41.58,1,2,3
CP17,Trois-Rivières,QC,2023-12-03,-1.79,5.1,37.2,23.04,1,6,7
CP17,Trois-Rivières,QC,2023-12-10,-8.6,5.2,18.1,34.46,2,2,4
CP17,Trois-Rivières,QC,2023-12-17,-2.6,4.8,13.3,33.23,1,2,3
CP17,Trois-Rivières,QC,2023-12-24,-3.17,10.5,58.5,27.68,1,1,2
CP17,Trois-Rivières,QC,2023-12-31,-0.14,4.3,6.9,11.42,3,1,4
CP17,Trois-Rivières,QC,2024-01-07,-6.81,2.0,6.9,33.29,0,3,3
CP17,Trois-Rivières,QC,2024-01-14,-6.36,3.5,36.4,31.2,0,6,6
CP17,Trois-Rivières,QC,2024-01-21,-13.03,-6.1,5.8,44.21,0,3,3
CP17,Trois-Rivières,QC,2024-01-28,-4.76,2.6,13.8,20.71,0,3,3
CP17,Trois-Rivières,QC,2024-02-04,-6.44,1.2,4.2,33.83,0,2,2
CP17,Trois-Rivières,QC,2024-02-11,-3.06,6.6,7.1,43.7,1,3,4
CP17,Trois-Rivières,QC,2024-02-18,-8.04,1.0,6.2,40.49,0,7,7
CP17,Trois-Rivières,QC,2024-02-25,-8.91,4.6,0.7,57.72,0,2,2
CP17,Trois-Rivières,QC,2024-03-03,-1.54,13.7,13.9,52.02,3,2,5
CP17,Trois-Rivières,QC,2024-03-10,2.5,13.6,52.5,39.76,1,2,3
CP17,Trois-Rivières,QC,2024-03-17,0.64,7.8,14.8,50.31,1,3,4
CP17,Trois-Rivières,QC,2024-03-24,-4.3,4.0,8.1,53.46,0,4,4
CP17,Trois-Rivières,QC,2024-03-31,2.54,14.9,4.1,66.59,3,0,3
CP17,Trois-Rivières,QC,2024-04-07,2.31,13.1,17.8,42.92,1,3,4
CP17,Trois-Rivières,QC,2024-04-14,8.31,20.8,43.8,58.22,4,0,4
CP17,Trois-Rivières,QC,2024-04-21,7.06,16.3,6.2,59.94,4,1,5
CP17,Trois-Rivières,QC,2024-04-28,6.3,18.0,24.0,70.62,1,1,2
CP17,Trois-Rivières,QC,2024-05-05,9.47,18.7,17.1,52.46,5,0,5
CP17,Trois-Rivières,QC,2024-05-12,11.36,19.6,11.6,75.11,5,0,5
CP17,Trois-Rivières,QC,2024-05-19,16.13,24.3,15.6,79.82,4,0,4
CP17,Trois-Rivières,QC,2024-05-26,19.1,27.0,4.6,89.33,5,0,5
CP17,Trois-Rivières,QC,2024-06-02,16.8,25.6,29.0,84.09,2,0,2
CP17,Trois-Rivières,QC,2024-06-09,19.81,29.3,53.9,87.03,5,0,5
CP17,Trois-Rivières,QC,2024-06-16,16.97,24.5,20.7,82.91,4,0,4
CP17,Trois-Rivières,QC,2024-06-23,22.34,32.3,56.4,66.72,4,0,4
CP17,Trois-Rivières,QC,2024-06-30,18.89,28.2,34.4,73.55,5,0,5
CP17,Trois-Rivières,QC,2024-07-07,21.63,27.5,46.8,86.84,4,0,4
CP17,Trois-Rivières,QC,2024-07-14,22.39,28.9,29.1,66.58,5,0,5
CP17,Trois-Rivières,QC,2024-07-21,21.61,29.0,14.3,84.78,6,0,6
CP17,Trois-Rivières,QC,2024-07-28,20.8,28.1,37.3,89.52,2,0,2
CP17,Trois-Rivières,QC,2024-08-04,23.93,30.4,52.7,75.59,6,0,6
CP17,Trois-Rivières,QC,2024-08-11,19.1,25.0,98.6,70.03,6,0,6
CP17,Trois-Rivières,QC,2024-08-18,21.07,27.1,10.2,77.64,7,0,7
CP17,Trois-Rivières,QC,2024-08-25,16.86,24.8,67.8,49.17,6,0,6
CP17,Trois-Rivières,QC,2024-09-01,19.07,27.0,29.4,71.0,3,0,3
CP17,Trois-Rivières,QC,2024-09-08,16.46,24.2,9.4,74.71,2,0,2
CP17,Trois-Rivières,QC,2024-09-15,16.63,25.5,1.4,80.38,1,0,1
CP17,Trois-Rivières,QC,2024-09-22,18.86,26.5,0.0,78.06,0,0,0
CP17,Trois-Rivières,QC,2024-09-29,15.21,20.6,32.9,39.38,4,0,4
CP17,Trois-Rivières,QC,2024-10-06,14.41,20.6,10.5,66.52,5,0,5
CP17,Trois-Rivières,QC,2024-10-13,9.56,16.6,25.4,56.04,6,0,6
CP17,Trois-Rivières,QC,2024-10-20,7.79,16.6,8.3,55.53,3,0,3
CP17,Trois-Rivières,QC,2024-10-27,9.57,21.6,7.2,63.85,3,0,3
CP17,Trois-Rivières,QC,2024-11-03,6.51,21.0,24.9,42.88,4,0,4
CP17,Trois-Rivières,QC,2024-11-10,6.81,20.0,16.3,37.83,5,0,5
CP17,Trois-Rivières,QC,2024-11-17,2.73,10.8,13.4,52.04,2,0,2
CP17,Trois-Rivières,QC,2024-11-24,4.53,9.3,10.1,16.02,4,1,5
CP17,Trois-Rivières,QC,2024-12-01,0.4,4.7,18.6,26.67,0,6,6
CP17,Trois-Rivières,QC,2024-12-08,-5.43,0.3,20.2,30.52,0,6,6
CP17,Trois-Rivières,QC,2024-12-15,-6.61,2.8,32.1,35.21,1,3,4
CP17,Trois-Rivières,QC,2024-12-22,-6.3,4.6,14.4,28.67,1,4,5
CP17,Trois-Rivières,QC,2024-12-29,-10.5,3.2,9.9,34.71,2,2,4
CP17,Trois-Rivières,QC,2025-01-05,-4.11,6.4,47.3,16.79,2,4,6
CP17,Trois-Rivières,QC,2025-01-12,-9.47,-2.9,5.4,25.03,0,4,4
CP17,Trois-Rivières,QC,2025-01-19,-7.19,2.0,11.4,24.97,0,7,7
CP17,Trois-Rivières,QC,2025-01-26,-15.66,-1.0,3.3,51.39,0,4,4
CP17,Trois-Rivières,QC,2025-02-02,-14.57,-1.0,8.7,36.12,0,6,6
CP17,Trois-Rivières,QC,2025-02-09,-10.33,-3.0,16.1,41.22,0,4,4
CP17,Trois-Rivières,QC,2025-02-16,-13.29,-5.5,44.3,45.14,0,4,4
CP17,Trois-Rivières,QC,2025-02-23,-10.94,-0.8,6.9,47.97,0,5,5
CP17,Trois-Rivières,QC,2025-03-02,-6.07,4.2,19.6,42.35,2,5,7
CP17,Trois-Rivières,QC,2025-03-09,-5.19,4.2,26.2,31.61,1,5,6
CP17,Trois-Rivières,QC,2025-03-16,-1.69,11.9,11.3,56.32,2,1,3
CP17,Trois-Rivières,QC,2025-03-23,0.96,15.6,7.1,62.28,2,4,6
CP17,Trois-Rivières,QC,2025-03-30,-0.89,6.4,24.6,48.2,0,6,6
CP17,Trois-Rivières,QC,2025-04-06,2.21,15.6,44.3,44.05,2,2,4
CP17,Trois-Rivières,QC,2025-04-13,0.2,12.6,17.2,59.24,1,3,4
CP17,Trois-Rivières,QC,2025-04-20,5.63,18.6,12.9,58.31,3,1,4
CP17,Trois-Rivières,QC,2025-04-27,7.6,16.6,33.7,45.95,4,1,5
CP17,Trois-Rivières,QC,2025-05-04,11.01,22.9,25.4,75.86,3,0,3
CP17,Trois-Rivières,QC,2025-05-11,10.57,20.8,25.9,41.92,5,0,5
CP17,Trois-Rivières,QC,2025-05-18,16.31,27.4,36.6,69.11,4,0,4
CP17,Trois-Rivières,QC,2025-05-25,9.44,16.2,14.3,19.26,4,0,4
CP17,Trois-Rivières,QC,2025-06-01,15.17,26.1,46.2,63.22,6,0,6
CP17,Trois-Rivières,QC,2025-06-08,17.97,28.0,0.9,94.08,2,0,2
CP17,Trois-Rivières,QC,2025-06-15,16.56,24.1,24.4,90.31,4,0,4
CP17,Trois-Rivières,QC,2025-06-22,21.23,29.7,38.5,78.61,5,0,5
CP17,Trois-Rivières,QC,2025-06-29,21.33,33.2,42.3,67.5,5,0,5
CP17,Trois-Rivières,QC,2025-07-06,21.19,29.0,29.2,77.75,5,0,5
CP17,Trois-Rivières,QC,2025-07-13,21.1,29.2,49.9,73.76,5,0,5
CP17,Trois-Rivières,QC,2025-07-20,22.47,30.4,21.8,86.79,5,0,5
CP17,Trois-Rivières,QC,2025-07-27,20.76,30.6,12.7,89.45,3,0,3
CP17,Trois-Rivières,QC,2025-08-03,20.94,29.6,10.6,93.81,3,0,3
CP17,Trois-Rivières,QC,2025-08-10,21.91,32.7,0.0,97.82,0,0,0
CP17,Trois-Rivières,QC,2025-08-17,22.89,33.5,30.3,86.9,2,0,2
CP17,Trois-Rivières,QC,2025-08-24,18.56,27.0,16.1,81.76,4,0,4
CP17,Trois-Rivières,QC,2025-08-31,16.2,23.8,34.6,61.76,6,0,6
CP17,Trois-Rivières,QC,2025-09-07,17.53,26.3,28.0,72.84,4,0,4
CP17,Trois-Rivières,QC,2025-09-14,14.64,21.0,0.3,80.73,1,0,1
CP17,Trois-Rivières,QC,2025-09-21,14.57,25.2,0.8,82.12,1,0,1
CP17,Trois-Rivières,QC,2025-09-28,15.57,22.5,20.6,58.9,4,0,4
CP17,Trois-Rivières,QC,2025-10-05,14.04,28.1,0.0,77.44,0,0,0
CP17,Trois-Rivières,QC,2025-10-12,11.91,27.6,16.2,71.49,2,0,2
CP17,Trois-Rivières,QC,2025-10-19,8.96,22.5,0.3,54.46,1,0,1
CP17,Trois-Rivières,QC,2025-10-26,9.17,18.6,54.4,28.93,6,0,6
CP17,Trois-Rivières,QC,2025-11-02,6.0,11.6,57.4,38.24,3,0,3
CP17,Trois-Rivières,QC,2025-11-09,3.2,10.8,32.9,31.94,5,2,7
CP17,Trois-Rivières,QC,2025-11-16,-0.61,3.0,55.9,15.76,2,4,6
CP17,Trois-Rivières,QC,2025-11-23,-2.16,2.1,5.2,21.84,0,4,4
CP17,Trois-Rivières,QC,2025-11-30,-0.5,2.9,25.8,11.89,2,5,7
CP17,Trois-Rivières,QC,2025-12-07,-10.0,1.5,7.1,30.41,0,6,6
CP17,Trois-Rivières,QC,2025-12-14,-10.79,-3.3,18.5,31.65,0,5,5
CP17,Trois-Rivières,QC,2025-12-21,-4.11,8.4,24.8,25.48,0,6,6
CP17,Trois-Rivières,QC,2025-12-28,-12.27,-5.8,13.5,40.51,0,4,4
CP17,Trois-Rivières,QC,2026-01-04,-14.33,2.4,15.4,38.14,0,5,5
CP17,Trois-Rivières,QC,2026-01-11,-5.26,4.7,30.6,22.79,1,4,5
CP17,Trois-Rivières,QC,2026-01-18,-6.43,3.2,18.7,19.7,0,6,6
CP17,Trois-Rivières,QC,2026-01-25,-14.34,-1.8,9.0,44.08,0,6,6
CP17,Trois-Rivières,QC,2026-02-01,-16.84,-9.6,9.5,48.37,0,4,4
CP17,Trois-Rivières,QC,2026-02-08,-13.73,-4.8,5.9,55.38,0,4,4
CP17,Trois-Rivières,QC,2026-02-15,-10.9,-1.8,8.0,53.86,0,3,3
CP17,Trois-Rivières,QC,2026-02-22,-6.97,0.6,2.3,57.86,0,3,3
CP17,Trois-Rivières,QC,2026-03-01,-8.67,4.9,5.7,53.34,0,3,3
CP17,Trois-Rivières,QC,2026-03-08,-4.76,5.4,19.6,48.23,2,1,3
CP17,Trois-Rivières,QC,2026-03-15,-1.43,10.4,42.3,33.15,1,5,6
CP17,Trois-Rivières,QC,2026-03-22,-3.39,12.5,20.1,35.72,1,4,5
CP17,Trois-Rivières,QC,2026-04-05,2.58,10.9,57.02,23.13,4,3,5
CP17,Trois-Rivières,QC,2026-04-12,3.13,14.5,8.1,76.92,4,0,4
CP17,Trois-Rivières,QC,2026-04-19,4.82,12.6,5.1,39.89,2,0,2
CP18,Val-d'Or,QC,2023-11-05,-3.0,-0.6,0.0,8.88,0,0,0
CP18,Val-d'Or,QC,2023-11-12,-1.86,3.4,34.6,20.38,0,4,4
CP18,Val-d'Or,QC,2023-11-19,0.69,8.2,20.5,12.82,0,6,6
CP18,Val-d'Or,QC,2023-11-26,-3.91,1.5,14.1,23.87,0,5,5
CP18,Val-d'Or,QC,2023-12-03,-6.43,1.9,13.3,23.63,0,4,4
CP18,Val-d'Or,QC,2023-12-10,-7.2,5.1,3.2,22.16,1,3,4
CP18,Val-d'Or,QC,2023-12-17,-4.57,4.4,8.9,28.06,0,4,4
